center,left,right,steering,throttle,brake,speed
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_20_515.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_20_515.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_20_515.jpg,0.2,0.4881666,0,12.98291
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_20_588.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_20_588.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_20_588.jpg,0.3117647,0.2316237,0,13.10038
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_20_666.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_20_666.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_20_666.jpg,0.3588235,0.00026251,0,13.02677
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_20_736.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_20_736.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_20_736.jpg,0.3882353,0,0,13.22005
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_20_810.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_20_810.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_20_810.jpg,0.4117647,0,0,13.09644
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_20_877.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_20_877.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_20_877.jpg,0.4294118,0,0,12.7922
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_20_952.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_20_952.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_20_952.jpg,0.4411765,0,0,12.63736
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_022.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_022.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_022.jpg,0.4529412,0,0,12.56052
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_098.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_098.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_098.jpg,0.4764706,0,0,12.66276
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_178.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_178.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_178.jpg,0.5352941,0,0,12.59226
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_258.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_258.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_258.jpg,0.5705882,0,0,12.45806
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_327.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_327.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_327.jpg,0.6,0,0,12.25022
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_404.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_404.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_404.jpg,0.6470588,0,0,12.18429
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_473.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_473.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_473.jpg,0.682353,0,0,11.91349
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_542.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_542.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_542.jpg,0.7176471,0,0,11.81121
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_617.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_617.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_617.jpg,0.7411764,0,0,11.82246
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_690.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_690.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_690.jpg,0.7588236,0,0,11.717
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_762.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_762.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_762.jpg,0.7823529,0,0,11.50517
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_835.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_835.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_835.jpg,0.7941177,0,0,11.45374
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_905.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_905.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_905.jpg,0.8,0,0,11.21535
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_21_973.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_21_973.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_21_973.jpg,0.8117647,0,0,11.32654
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_041.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_041.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_041.jpg,0.8117647,0,0,11.24752
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_113.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_113.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_113.jpg,0.8117647,0,0,11.14533
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_183.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_183.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_183.jpg,0.8117647,0,0,11.04501
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_254.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_254.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_254.jpg,0.8117647,0,0,10.97057
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_328.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_328.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_328.jpg,0.8117647,0,0,10.87218
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_398.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_398.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_398.jpg,0.8117647,0,0,10.79898
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_470.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_470.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_470.jpg,0.8117647,0.2410992,0,10.83552
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_541.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_541.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_541.jpg,0.8117647,0.3621339,0,11.00421
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_613.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_613.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_613.jpg,0.8117647,0.1277511,0,11.12379
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_688.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_688.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_688.jpg,0.8117647,0,0,11.05364
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_762.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_762.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_762.jpg,0.8117647,0,0,10.95464
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_833.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_833.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_833.jpg,0.8117647,0,0,10.88093
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_904.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_904.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_904.jpg,0.8,0,0,10.78463
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_22_973.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_22_973.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_22_973.jpg,0.7647059,0,0,10.7202
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_042.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_042.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_042.jpg,0.7117647,0,0,10.64048
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_115.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_115.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_115.jpg,0.6235294,0,0,10.58851
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_186.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_186.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_186.jpg,0.5176471,0,0,10.52447
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_254.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_254.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_254.jpg,0.5176471,0,0,10.46911
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_329.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_329.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_329.jpg,0.5470588,0,0,10.38547
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_403.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_403.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_403.jpg,0.5941176,0,0,10.29126
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_471.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_471.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_471.jpg,0.6117647,0,0,10.21924
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_544.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_544.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_544.jpg,0.6117647,0,0,10.12965
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_617.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_617.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_617.jpg,0.6117647,0,0,10.06495
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_689.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_689.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_689.jpg,0.6117647,0.2141304,0,10.07143
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_766.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_766.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_766.jpg,0.6176471,0.4454547,0,10.31558
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_833.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_833.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_833.jpg,0.6235294,0.6137823,0,10.64539
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_902.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_902.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_902.jpg,0.6235294,0.7134615,0,11.24055
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_23_973.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_23_973.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_23_973.jpg,0.6235294,0.5341173,0,11.4599
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_24_050.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_24_050.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_24_050.jpg,0.6235294,0.2708031,0,11.76247
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_24_118.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_24_118.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_24_118.jpg,0.6235294,0.09482314,0,11.94786
C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\center_2019_11_28_22_19_24_187.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\left_2019_11_28_22_19_24_187.jpg,C:\Users\praga\OneDrive\Documents\GitHub\NanoDegreeSelfDrivingCar\CarND-Behavioral-Cloning\data\IMG\right_2019_11_28_22_19_24_187.jpg,0.6235294,0,0,11.84835
